task_id,git_commit_count,final_target,final_srd_id,total_cost_usd,total_duration_s,total_tokens_input,productive_commits,zero_loc_commits,git_wasted_cost_proxy,first_commit_at,last_commit_at,span_hours
4836,1,cmd/b2sum,srd076,1.1521,233,777596,1,0,0.0,2026-04-11T04:33:26+00:00,2026-04-11T04:33:26+00:00,0.0
4837,1,cmd/b2sum,srd076,0.9535,112,685412,1,0,0.0,2026-04-11T04:35:34+00:00,2026-04-11T04:35:34+00:00,0.0
4839,1,cmd/cksum,srd077,0.7587,102,460949,1,0,0.0,2026-04-11T04:40:03+00:00,2026-04-11T04:40:03+00:00,0.0
4840,1,cmd/cksum,srd077,1.3155,335,544810,1,0,0.0,2026-04-11T04:45:55+00:00,2026-04-11T04:45:55+00:00,0.0
4841,1,cmd/cksum,srd077,1.5597,365,1048450,1,0,0.0,2026-04-11T04:52:16+00:00,2026-04-11T04:52:16+00:00,0.0
4842,1,cmd/sum,srd078,0.9762,146,696077,1,0,0.0,2026-04-11T04:54:58+00:00,2026-04-11T04:54:58+00:00,0.0
4844,1,cmd/sum,srd078,0.6744,52,450348,1,0,0.0,2026-04-11T04:58:43+00:00,2026-04-11T04:58:43+00:00,0.0
4845,1,cmd/sum,srd078,0.9361,94,801221,1,0,0.0,2026-04-11T05:00:33+00:00,2026-04-11T05:00:33+00:00,0.0
4846,1,cmd/base32,srd079,1.516,420,796587,1,0,0.0,2026-04-11T05:07:49+00:00,2026-04-11T05:07:49+00:00,0.0
4847,1,cmd/base32,srd079,1.0433,140,896466,1,0,0.0,2026-04-11T05:10:27+00:00,2026-04-11T05:10:27+00:00,0.0
4849,1,cmd/base32,srd079,1.7629,510,1005408,1,0,0.0,2026-04-11T05:21:01+00:00,2026-04-11T05:21:01+00:00,0.0
4850,1,cmd/base64,srd080,1.3216,192,1254925,1,0,0.0,2026-04-11T05:24:29+00:00,2026-04-11T05:24:29+00:00,0.0
4851,1,cmd/base64,srd080,0.8686,109,550450,1,0,0.0,2026-04-11T05:26:36+00:00,2026-04-11T05:26:36+00:00,0.0
4852,1,cmd/base64,srd080,1.5179,313,1143982,1,0,0.0,2026-04-11T05:32:05+00:00,2026-04-11T05:32:05+00:00,0.0
4854,1,cmd/basenc,srd081,0.8018,99,536069,1,0,0.0,2026-04-11T05:36:17+00:00,2026-04-11T05:36:17+00:00,0.0
4855,1,cmd/basenc,srd081,0.6628,70,385115,1,0,0.0,2026-04-11T05:37:43+00:00,2026-04-11T05:37:43+00:00,0.0
4856,1,cmd/basenc,srd081,1.003,135,691141,1,0,0.0,2026-04-11T05:40:14+00:00,2026-04-11T05:40:14+00:00,0.0
4857,2,cmd/link,srd084,1.3058,130,690752,1,1,0.5579,2026-04-11T05:41:58+00:00,2026-04-11T05:41:58+00:00,0.0
4860,1,cmd/sync,srd085,1.6642,419,1177626,1,0,0.0,2026-04-11T05:52:28+00:00,2026-04-11T05:52:28+00:00,0.0
4861,1,cmd/sync,srd085,1.1576,325,578149,1,0,0.0,2026-04-11T05:58:09+00:00,2026-04-11T05:58:09+00:00,0.0
4862,1,cmd/truncate,srd083,2.3717,591,1864368,1,0,0.0,2026-04-11T06:08:21+00:00,2026-04-11T06:08:21+00:00,0.0
4864,1,cmd/stat,srd082,3.146,1174,1846904,1,0,0.0,2026-04-11T07:38:35+00:00,2026-04-11T07:38:35+00:00,0.0
4865,1,cmd/stat,srd082,4.4131,1087,4231188,1,0,0.0,2026-04-11T07:57:26+00:00,2026-04-11T07:57:26+00:00,0.0
4866,1,cmd/stat,srd082,1.3814,177,1415663,1,0,0.0,2026-04-11T08:00:40+00:00,2026-04-11T08:00:40+00:00,0.0
4867,1,cmd/truncate,srd083,1.066,270,445577,1,0,0.0,2026-04-11T07:03:09+00:00,2026-04-11T07:03:09+00:00,0.0
4869,1,cmd/truncate,srd083,0.7074,50,484099,1,0,0.0,2026-04-11T08:04:23+00:00,2026-04-11T08:04:23+00:00,0.0
4870,1,cmd/chmod,srd089,0.6738,86,360907,1,0,0.0,2026-04-11T08:06:05+00:00,2026-04-11T08:06:05+00:00,0.0
4871,1,cmd/chmod,srd089,2.5672,648,1614196,1,0,0.0,2026-04-11T08:17:10+00:00,2026-04-11T08:17:10+00:00,0.0
4872,1,cmd/chmod,srd089,1.6273,446,677224,1,0,0.0,2026-04-11T08:24:53+00:00,2026-04-11T08:24:53+00:00,0.0
4875,1,cmd/chmod,srd089,1.273,356,454715,1,0,0.0,2026-04-11T08:34:55+00:00,2026-04-11T08:34:55+00:00,0.0
4876,1,cmd/chmod,srd089,0.6626,77,379248,1,0,0.0,2026-04-11T08:36:28+00:00,2026-04-11T08:36:28+00:00,0.0
4877,1,cmd/chgrp,srd090,0.6329,74,300654,1,0,0.0,2026-04-11T08:37:58+00:00,2026-04-11T08:37:58+00:00,0.0
4878,1,cmd/chgrp,srd090,0.8569,117,561245,1,0,0.0,2026-04-11T08:40:11+00:00,2026-04-11T08:40:11+00:00,0.0
4880,1,cmd/chgrp,srd090,0.8323,142,409974,1,0,0.0,2026-04-11T08:45:06+00:00,2026-04-11T08:45:06+00:00,0.0
4881,1,cmd/chgrp,srd090,1.9177,421,1305052,1,0,0.0,2026-04-11T08:52:25+00:00,2026-04-11T08:52:25+00:00,0.0
4882,2,cmd/chown,srd091,1.706,243,1116594,1,1,0.8291,2026-04-11T08:55:01+00:00,2026-04-11T08:55:01+00:00,0.0
4886,1,cmd/chown,srd091,1.5944,435,1430743,1,0,0.0,2026-04-11T09:08:11+00:00,2026-04-11T09:08:11+00:00,0.0
4887,1,cmd/mkfifo,srd092,0.6647,79,366233,1,0,0.0,2026-04-11T09:09:47+00:00,2026-04-11T09:09:47+00:00,0.0
4888,1,cmd/mknod,srd093,0.779,91,468220,1,0,0.0,2026-04-11T09:11:34+00:00,2026-04-11T09:11:34+00:00,0.0
4890,1,cmd/mkfifo,srd092,0.694,63,572502,0,1,0.694,2026-04-11T09:16:22+00:00,2026-04-11T09:16:22+00:00,0.0
4891,1,cmd/mknod,srd093,0.8383,68,764780,1,0,0.0,2026-04-11T09:17:45+00:00,2026-04-11T09:17:45+00:00,0.0
4892,1,cmd/nice,srd094,0.5592,49,285530,1,0,0.0,2026-04-11T09:18:53+00:00,2026-04-11T09:18:53+00:00,0.0
4893,1,cmd/nohup,srd095,0.5217,65,275412,1,0,0.0,2026-04-11T09:20:14+00:00,2026-04-11T09:20:14+00:00,0.0
4895,1,cmd/nice,srd094,0.597,91,348166,1,0,0.0,2026-04-11T09:24:12+00:00,2026-04-11T09:24:12+00:00,0.0
4896,1,cmd/nohup,srd095,0.7189,82,557828,1,0,0.0,2026-04-11T09:25:49+00:00,2026-04-11T09:25:49+00:00,0.0
4897,1,cmd/mkfifo,srd092,0.7892,95,478194,1,0,0.0,2026-04-11T09:27:38+00:00,2026-04-11T09:27:38+00:00,0.0
4898,1,cmd/mknod,srd093,1.0837,177,673877,1,0,0.0,2026-04-11T09:30:50+00:00,2026-04-11T09:30:50+00:00,0.0
4900,1,cmd/nice,srd094,1.7534,268,1844549,1,0,0.0,2026-04-11T09:37:30+00:00,2026-04-11T09:37:30+00:00,0.0
4901,1,cmd/nohup,srd095,0.8249,87,633265,1,0,0.0,2026-04-11T09:39:13+00:00,2026-04-11T09:39:13+00:00,0.0
4902,1,cmd/users,srd096,0.9088,158,655247,1,0,0.0,2026-04-11T09:42:07+00:00,2026-04-11T09:42:07+00:00,0.0
4903,1,cmd/users,srd096,0.7021,62,529647,1,0,0.0,2026-04-11T09:43:53+00:00,2026-04-11T09:43:53+00:00,0.0
4905,1,cmd/who,srd097,0.8572,122,723195,1,0,0.0,2026-04-11T09:48:25+00:00,2026-04-11T09:48:25+00:00,0.0
4906,1,cmd/who,srd097,0.6872,75,491519,1,0,0.0,2026-04-11T09:49:58+00:00,2026-04-11T09:49:58+00:00,0.0
4907,1,cmd/who,srd097,0.7912,139,369429,1,0,0.0,2026-04-11T09:52:34+00:00,2026-04-11T09:52:34+00:00,0.0
4908,1,cmd/who,srd097,2.1944,1054,1130878,1,0,0.0,2026-04-11T10:10:26+00:00,2026-04-11T10:10:26+00:00,0.0
4910,1,cmd/pinky,srd098,0.8118,115,526879,1,0,0.0,2026-04-11T10:14:50+00:00,2026-04-11T10:14:50+00:00,0.0
4911,1,cmd/pinky,srd098,1.0716,210,491903,1,0,0.0,2026-04-11T10:18:41+00:00,2026-04-11T10:18:41+00:00,0.0
4912,1,cmd/pinky,srd098,0.7395,95,383829,1,0,0.0,2026-04-11T10:20:32+00:00,2026-04-11T10:20:32+00:00,0.0
4913,1,cmd/pinky,srd098,1.8743,485,1262032,1,0,0.0,2026-04-11T10:28:57+00:00,2026-04-11T10:28:57+00:00,0.0
4915,2,cmd/chroot,srd100,1.5117,237,813840,1,1,0.5618,2026-04-11T10:35:57+00:00,2026-04-11T10:35:57+00:00,0.0
4918,1,cmd/shred,srd099,1.2147,260,686650,1,0,0.0,2026-04-11T10:41:28+00:00,2026-04-11T10:41:28+00:00,0.0
4920,1,cmd/shred,srd099,1.1241,230,663774,1,0,0.0,2026-04-11T10:47:40+00:00,2026-04-11T10:47:40+00:00,0.0
4921,1,cmd/shred,srd099,1.6551,564,972413,1,0,0.0,2026-04-11T10:57:22+00:00,2026-04-11T10:57:22+00:00,0.0
4922,1,cmd/install,srd101,1.0416,177,603360,1,0,0.0,2026-04-11T11:00:35+00:00,2026-04-11T11:00:35+00:00,0.0
4923,1,cmd/install,srd101,0.8315,147,389567,1,0,0.0,2026-04-11T11:03:22+00:00,2026-04-11T11:03:22+00:00,0.0
4925,1,cmd/install,srd101,1.6387,184,1759173,1,0,0.0,2026-04-11T11:08:57+00:00,2026-04-11T11:08:57+00:00,0.0
4926,1,cmd/tsort,srd102,2.5368,854,1318795,1,0,0.0,2026-04-11T11:23:29+00:00,2026-04-11T11:23:29+00:00,0.0
4927,1,cmd/tsort,srd102,1.1585,218,844817,1,0,0.0,2026-04-11T11:27:25+00:00,2026-04-11T11:27:25+00:00,0.0
4928,1,cmd/pathchk,srd103,1.1589,186,895720,1,0,0.0,2026-04-11T11:30:49+00:00,2026-04-11T11:30:49+00:00,0.0
4930,1,cmd/pathchk,srd103,2.0796,705,925858,1,0,0.0,2026-04-11T11:45:20+00:00,2026-04-11T11:45:20+00:00,0.0
4931,1,cmd/test,srd104,1.5924,177,1595105,1,0,0.0,2026-04-11T11:48:33+00:00,2026-04-11T11:48:33+00:00,0.0
4932,1,cmd/test,srd104,2.2717,757,980021,1,0,0.0,2026-04-11T12:01:26+00:00,2026-04-11T12:01:26+00:00,0.0
4934,1,cmd/df,srd106,3.7952,1026,3175641,1,0,0.0,2026-04-11T12:22:51+00:00,2026-04-11T12:22:51+00:00,0.0
4935,1,cmd/df,srd106,2.4774,750,1357271,1,0,0.0,2026-04-11T12:35:39+00:00,2026-04-11T12:35:39+00:00,0.0
4936,1,cmd/df,srd106,4.2936,1003,3942749,1,0,0.0,2026-04-11T12:52:41+00:00,2026-04-11T12:52:41+00:00,0.0
4937,1,cmd/df,srd106,1.5436,258,1274201,1,0,0.0,2026-04-11T12:57:19+00:00,2026-04-11T12:57:19+00:00,0.0
4939,1,cmd/df,srd106,1.5321,224,1560562,1,0,0.0,2026-04-11T13:04:10+00:00,2026-04-11T13:04:10+00:00,0.0
4940,1,cmd/dir,srd107,2.9825,552,3228222,1,0,0.0,2026-04-11T13:13:41+00:00,2026-04-11T13:13:41+00:00,0.0
4941,1,cmd/dir,srd107,1.3978,200,1301314,1,0,0.0,2026-04-11T13:17:54+00:00,2026-04-11T13:17:54+00:00,0.0
4942,1,cmd/dir,srd107,0.8228,113,476818,1,0,0.0,2026-04-11T13:20:04+00:00,2026-04-11T13:20:04+00:00,0.0
4944,1,cmd/vdir,srd108,2.4167,364,2553646,1,0,0.0,2026-04-11T13:28:59+00:00,2026-04-11T13:28:59+00:00,0.0
4945,1,cmd/vdir,srd108,1.2154,170,1040733,1,0,0.0,2026-04-11T13:32:05+00:00,2026-04-11T13:32:05+00:00,0.0
4946,1,cmd/vdir,srd108,0.9255,106,727582,1,0,0.0,2026-04-11T13:34:09+00:00,2026-04-11T13:34:09+00:00,0.0
4947,1,cmd/dircolors,srd109,0.9304,119,765698,1,0,0.0,2026-04-11T13:36:24+00:00,2026-04-11T13:36:24+00:00,0.0
4949,1,cmd/dircolors,srd109,2.4249,458,2462526,1,0,0.0,2026-04-11T13:47:37+00:00,2026-04-11T13:47:37+00:00,0.0
4950,1,cmd/dircolors,srd109,1.3017,333,702271,1,0,0.0,2026-04-11T13:53:27+00:00,2026-04-11T13:53:27+00:00,0.0
4951,1,cmd/dircolors,srd109,2.3923,634,1529209,1,0,0.0,2026-04-11T14:13:56+00:00,2026-04-11T14:13:56+00:00,0.0
4952,1,cmd/chronic,srd112,1.95,558,1341206,1,0,0.0,2026-04-11T14:03:02+00:00,2026-04-11T14:03:02+00:00,0.0
4954,1,cmd/chronic,srd112,1.237,303,826613,1,0,0.0,2026-04-11T14:21:45+00:00,2026-04-11T14:21:45+00:00,0.0
4955,1,cmd/pee,srd113,0.6753,75,443077,1,0,0.0,2026-04-11T14:23:18+00:00,2026-04-11T14:23:18+00:00,0.0
4956,1,cmd/pee,srd113,0.9508,190,675974,1,0,0.0,2026-04-11T14:26:45+00:00,2026-04-11T14:26:45+00:00,0.0
4957,1,cmd/vidir,srd114,1.6775,503,841383,1,0,0.0,2026-04-11T14:35:25+00:00,2026-04-11T14:35:25+00:00,0.0
4959,1,cmd/vidir,srd114,1.0557,199,855117,1,0,0.0,2026-04-11T14:42:35+00:00,2026-04-11T14:42:35+00:00,0.0
4960,1,cmd/ts,srd004,1.229,249,761425,1,0,0.0,2026-04-11T14:47:03+00:00,2026-04-11T14:47:03+00:00,0.0
4961,1,cmd/ts,srd004,1.5797,512,648481,1,0,0.0,2026-04-11T14:55:55+00:00,2026-04-11T14:55:55+00:00,0.0
4962,1,cmd/ts,srd004,1.3086,292,868269,1,0,0.0,2026-04-11T15:01:05+00:00,2026-04-11T15:01:05+00:00,0.0
4964,1,cmd/ts,srd004,1.5478,317,1190075,1,0,0.0,2026-04-11T15:08:38+00:00,2026-04-11T15:08:38+00:00,0.0
4965,1,cmd/ts,srd004,1.7521,238,2011060,1,0,0.0,2026-04-11T15:12:56+00:00,2026-04-11T15:12:56+00:00,0.0
4966,1,cmd/ts,srd004,2.9586,969,1659184,1,0,0.0,2026-04-11T15:29:24+00:00,2026-04-11T15:29:24+00:00,0.0
4967,1,cmd/ts,srd004,1.6792,159,2004856,1,0,0.0,2026-04-11T15:32:21+00:00,2026-04-11T15:32:21+00:00,0.0
4969,1,cmd/ts,srd004,1.7924,359,1418462,1,0,0.0,2026-04-11T15:41:01+00:00,2026-04-11T15:41:01+00:00,0.0
4970,1,cmd/stty,srd105,0.6359,74,415807,1,0,0.0,2026-04-11T15:42:35+00:00,2026-04-11T15:42:35+00:00,0.0
4971,1,cmd/stty,srd105,4.3607,1406,3575089,1,0,0.0,2026-04-11T16:47:20+00:00,2026-04-11T16:47:20+00:00,0.0
4972,1,cmd/stty,srd105,2.8302,1020,1218608,1,0,0.0,2026-04-11T17:04:38+00:00,2026-04-11T17:04:38+00:00,0.0
4974,1,cmd/stty,srd105,1.3522,127,1502959,1,0,0.0,2026-04-11T17:09:22+00:00,2026-04-11T17:09:22+00:00,0.0
4975,1,cmd/pr,srd110,0.7214,95,389316,1,0,0.0,2026-04-11T17:11:15+00:00,2026-04-11T17:11:15+00:00,0.0
4976,1,cmd/ptx,srd111,0.6414,63,376367,1,0,0.0,2026-04-11T17:13:37+00:00,2026-04-11T17:13:37+00:00,0.0
4977,1,cmd/pr,srd110,2.6167,791,1763490,1,0,0.0,2026-04-11T17:27:05+00:00,2026-04-11T17:27:05+00:00,0.0
4979,1,cmd/pr,srd110,2.2322,628,1401246,1,0,0.0,2026-04-11T17:40:53+00:00,2026-04-11T17:40:53+00:00,0.0
4980,1,cmd/pr,srd110,3.359,1287,1309575,1,0,0.0,2026-04-11T18:02:39+00:00,2026-04-11T18:02:39+00:00,0.0
4981,1,cmd/ptx,srd111,3.0423,970,1837452,1,0,0.0,2026-04-11T18:19:05+00:00,2026-04-11T18:19:05+00:00,0.0
4982,1,cmd/ptx,srd111,3.8658,1469,1575343,1,0,0.0,2026-04-11T18:43:57+00:00,2026-04-11T18:43:57+00:00,0.0
4984,1,cmd/pr,srd110,1.6189,540,469204,1,0,0.0,2026-04-11T18:55:34+00:00,2026-04-11T18:55:34+00:00,0.0
4985,1,cmd/pr,srd110,1.0027,145,691047,1,0,0.0,2026-04-11T18:58:19+00:00,2026-04-11T18:58:19+00:00,0.0
4986,2,cmd/ptx,srd111,1.2966,159,826149,1,1,0.5643,2026-04-11T19:00:33+00:00,2026-04-11T19:00:33+00:00,0.0
4989,1,cmd/ptx,srd111,1.0454,168,689437,1,0,0.0,2026-04-11T19:05:54+00:00,2026-04-11T19:05:54+00:00,0.0
5064,1,pkg/sys,srd002,1.9814,101,1883732,1,0,0.0,2026-05-13T21:30:58+00:00,2026-05-13T21:30:58+00:00,0.0
5065,1,pkg/testutils,srd001,1.5153,80,951554,1,0,0.0,2026-05-13T21:32:38+00:00,2026-05-13T21:32:38+00:00,0.0
5066,1,pkg/sys,srd002,1.9419,141,1456534,1,0,0.0,2026-05-13T21:45:09+00:00,2026-05-13T21:45:09+00:00,0.0
5067,1,pkg/testutils,srd001,1.7003,82,1267266,1,0,0.0,2026-05-13T21:46:53+00:00,2026-05-13T21:46:53+00:00,0.0
5069,1,pkg/sys,srd002,1.9649,303,671477,1,0,0.0,2026-05-13T21:57:27+00:00,2026-05-13T21:57:27+00:00,0.0
5070,1,pkg/testutils,srd001,2.1769,393,565277,1,0,0.0,2026-05-13T22:04:22+00:00,2026-05-13T22:04:22+00:00,0.0
5071,1,pkg/sys,srd002,1.6742,160,452783,1,0,0.0,2026-05-13T22:07:25+00:00,2026-05-13T22:07:25+00:00,0.0
5074,1,pkg/format,srd003,1.4669,60,805033,1,0,0.0,2026-05-13T22:21:12+00:00,2026-05-13T22:21:12+00:00,0.0
5075,1,pkg/sys,srd002,1.6678,133,981244,1,0,0.0,2026-05-13T22:24:35+00:00,2026-05-13T22:24:35+00:00,0.0
5079,1,pkg/format,srd003,1.5762,115,815487,0,1,1.5762,2026-05-13T22:41:52+00:00,2026-05-13T22:41:52+00:00,0.0
5080,1,pkg/sizeparse,srd087,1.2566,39,476180,1,0,0.0,2026-05-13T22:42:48+00:00,2026-05-13T22:42:48+00:00,0.0
5081,1,pkg/sizeparse,srd087,1.8881,290,580971,1,0,0.0,2026-05-13T22:47:56+00:00,2026-05-13T22:47:56+00:00,0.0
5082,1,pkg/sizeparse,srd087,1.7298,107,1137477,1,0,0.0,2026-05-13T22:50:07+00:00,2026-05-13T22:50:07+00:00,0.0
5084,1,pkg/format,srd003,1.6205,74,1111731,1,0,0.0,2026-05-13T22:59:45+00:00,2026-05-13T22:59:45+00:00,0.0
5085,1,cmd/hashutil,srd086,1.5462,62,979531,1,0,0.0,2026-05-13T23:01:06+00:00,2026-05-13T23:01:06+00:00,0.0
5087,1,pkg/format,srd003,1.9183,120,1607435,1,0,0.0,2026-05-13T23:05:13+00:00,2026-05-13T23:05:13+00:00,0.0
5089,1,pkg/format,srd003,1.5898,151,418222,1,0,0.0,2026-05-13T23:13:45+00:00,2026-05-13T23:13:45+00:00,0.0
5090,1,pkg/format,srd003,1.7673,104,1298826,1,0,0.0,2026-05-13T23:15:49+00:00,2026-05-13T23:15:49+00:00,0.0
5091,1,pkg/format,srd003,1.6283,140,462472,1,0,0.0,2026-05-13T23:30:43+00:00,2026-05-13T23:30:43+00:00,0.0
5094,1,pkg/encutil,srd088,1.464,38,817262,1,0,0.0,2026-05-13T23:40:19+00:00,2026-05-13T23:40:19+00:00,0.0
5095,1,pkg/hashutil,srd086,1.5465,114,428458,0,1,1.5465,2026-05-13T23:42:36+00:00,2026-05-13T23:42:36+00:00,0.0
5096,1,pkg/encutil,srd088,1.5372,62,959489,1,0,0.0,2026-05-13T23:43:56+00:00,2026-05-13T23:43:56+00:00,0.0
5097,1,pkg/encutil,srd088,1.8213,229,686991,1,0,0.0,2026-05-13T23:48:05+00:00,2026-05-13T23:48:05+00:00,0.0
5099,1,cmd/version,srd059,1.4529,63,794555,1,0,0.0,2026-05-13T23:59:55+00:00,2026-05-13T23:59:55+00:00,0.0
5100,1,cmd/cat,srd006,1.4284,92,640638,1,0,0.0,2026-05-14T00:01:45+00:00,2026-05-14T00:01:45+00:00,0.0
5101,1,cmd/cat,srd006,1.8984,305,485055,1,0,0.0,2026-05-14T00:07:13+00:00,2026-05-14T00:07:13+00:00,0.0
5102,1,cmd/cat,srd006,1.8236,225,432212,1,0,0.0,2026-05-14T00:26:39+00:00,2026-05-14T00:26:39+00:00,0.0
5104,1,pkg/hashutil,srd086,1.4448,64,800813,1,0,0.0,2026-05-14T00:30:25+00:00,2026-05-14T00:30:25+00:00,0.0
5105,1,pkg/hashutil,srd086,1.6913,91,1139146,1,0,0.0,2026-05-14T00:32:14+00:00,2026-05-14T00:32:14+00:00,0.0
5106,1,pkg/hashutil,srd086,1.8539,277,451096,1,0,0.0,2026-05-14T00:37:10+00:00,2026-05-14T00:37:10+00:00,0.0
5107,1,cmd/version,srd011,1.5568,54,978028,1,0,0.0,2026-05-14T00:38:24+00:00,2026-05-14T00:38:24+00:00,0.0
5109,1,cmd/version,srd011,1.7883,217,702620,1,0,0.0,2026-05-14T00:49:42+00:00,2026-05-14T00:49:42+00:00,0.0
5112,1,cmd/cat,srd006,1.8694,345,401723,1,0,0.0,2026-05-14T00:58:59+00:00,2026-05-14T00:58:59+00:00,0.0
5114,1,cmd/cat,srd006,2.9159,616,1317149,1,0,0.0,2026-05-14T01:17:39+00:00,2026-05-14T01:17:39+00:00,0.0
5115,1,cmd/sponge,srd007,1.5854,157,385485,1,0,0.0,2026-05-14T01:20:40+00:00,2026-05-14T01:20:40+00:00,0.0
5116,1,cmd/sponge,srd007,1.7081,194,398485,1,0,0.0,2026-05-14T01:24:13+00:00,2026-05-14T01:24:13+00:00,0.0
5120,1,pkg/testutils,srd001,2.0959,409,332218,1,0,0.0,2026-05-14T02:09:03+00:00,2026-05-14T02:09:03+00:00,0.0
5121,1,pkg/testutils,srd001,2.3684,532,425517,1,0,0.0,2026-05-14T02:18:16+00:00,2026-05-14T02:18:16+00:00,0.0
5122,1,pkg/format,srd003,1.8628,278,247743,1,0,0.0,2026-05-14T02:23:12+00:00,2026-05-14T02:23:12+00:00,0.0
5123,1,pkg/format,srd003,1.8503,261,330048,1,0,0.0,2026-05-14T02:27:51+00:00,2026-05-14T02:27:51+00:00,0.0
5125,1,cmd/true,srd013,1.8121,51,1470520,1,0,0.0,2026-05-14T02:31:16+00:00,2026-05-14T02:31:16+00:00,0.0
5126,1,cmd/true,srd013,1.69,194,472221,1,0,0.0,2026-05-14T02:34:51+00:00,2026-05-14T02:34:51+00:00,0.0
5127,1,cmd/false,srd014,1.6426,56,1143416,1,0,0.0,2026-05-14T02:36:08+00:00,2026-05-14T02:36:08+00:00,0.0
5128,1,cmd/false,srd014,1.8159,201,678547,1,0,0.0,2026-05-14T02:39:47+00:00,2026-05-14T02:39:47+00:00,0.0
5130,1,cmd/sponge,srd007,1.8797,216,570066,1,0,0.0,2026-05-14T02:55:01+00:00,2026-05-14T02:55:01+00:00,0.0
5131,1,cmd/sponge,srd007,2.2314,378,386059,1,0,0.0,2026-05-14T03:01:43+00:00,2026-05-14T03:01:43+00:00,0.0
5132,1,cmd/sponge,srd007,2.1134,345,563663,1,0,0.0,2026-05-14T03:07:50+00:00,2026-05-14T03:07:50+00:00,0.0
5133,1,cmd/sponge,srd007,2.2686,398,635946,1,0,0.0,2026-05-14T03:14:50+00:00,2026-05-14T03:14:50+00:00,0.0
5135,1,cmd/sponge,srd007,1.8747,255,431315,1,0,0.0,2026-05-14T03:27:49+00:00,2026-05-14T03:27:49+00:00,0.0
5136,1,cmd/basename,srd015,1.5112,114,311014,1,0,0.0,2026-05-14T03:30:06+00:00,2026-05-14T03:30:06+00:00,0.0
5137,1,cmd/basename,srd015,1.8087,253,430119,1,0,0.0,2026-05-14T03:34:40+00:00,2026-05-14T03:34:40+00:00,0.0
5138,1,cmd/basename,srd015,2.095,214,1198379,1,0,0.0,2026-05-14T03:38:36+00:00,2026-05-14T03:38:36+00:00,0.0
5140,1,cmd/basename,srd015,2.4369,349,1201551,1,0,0.0,2026-05-14T03:50:59+00:00,2026-05-14T03:50:59+00:00,0.0
5141,1,cmd/yes,srd012,2.2913,537,473691,1,0,0.0,2026-05-14T04:00:13+00:00,2026-05-14T04:00:13+00:00,0.0
5142,1,cmd/yes,srd012,2.0892,349,569333,1,0,0.0,2026-05-14T10:55:54+00:00,2026-05-14T10:55:54+00:00,0.0
5143,1,cmd/yes,srd012,2.4857,556,575958,1,0,0.0,2026-05-14T11:05:30+00:00,2026-05-14T11:05:30+00:00,0.0
5145,1,cmd/dirname,srd016,2.1692,251,827234,1,0,0.0,2026-05-14T11:20:38+00:00,2026-05-14T11:20:38+00:00,0.0
5146,1,cmd/dirname,srd016,1.5937,147,380932,1,0,0.0,2026-05-14T11:23:26+00:00,2026-05-14T11:23:26+00:00,0.0
5148,1,cmd/dirname,srd016,1.8681,195,650413,1,0,0.0,2026-05-14T11:30:14+00:00,2026-05-14T11:30:14+00:00,0.0
5150,1,cmd/du,srd009,1.9392,310,527227,1,0,0.0,2026-05-14T11:43:13+00:00,2026-05-14T11:43:13+00:00,0.0
5151,1,cmd/du,srd009,1.804,231,386174,1,0,0.0,2026-05-14T11:47:26+00:00,2026-05-14T11:47:26+00:00,0.0
5152,1,cmd/du,srd009,1.9628,347,315540,1,0,0.0,2026-05-14T11:53:37+00:00,2026-05-14T11:53:37+00:00,0.0
5153,1,cmd/du,srd009,1.8541,292,309379,1,0,0.0,2026-05-14T11:58:51+00:00,2026-05-14T11:58:51+00:00,0.0
5155,1,cmd/du,srd009,2.1378,307,600645,1,0,0.0,2026-05-14T12:09:19+00:00,2026-05-14T12:09:19+00:00,0.0
5156,1,cmd/tee,srd017,1.9758,230,551965,1,0,0.0,2026-05-14T12:13:32+00:00,2026-05-14T12:13:32+00:00,0.0
5157,1,cmd/tee,srd017,1.7891,152,540501,1,0,0.0,2026-05-14T12:16:30+00:00,2026-05-14T12:16:30+00:00,0.0
5158,1,cmd/tee,srd017,2.7943,573,1102986,1,0,0.0,2026-05-14T12:26:53+00:00,2026-05-14T12:26:53+00:00,0.0
5160,1,cmd/tee,srd017,2.5806,470,971626,1,0,0.0,2026-05-14T12:41:37+00:00,2026-05-14T12:41:37+00:00,0.0
5162,1,cmd/head,srd018,2.297,352,810049,1,0,0.0,2026-05-14T12:48:01+00:00,2026-05-14T12:48:01+00:00,0.0
5165,1,cmd/head,srd018,2.1372,225,832823,1,0,0.0,2026-05-14T12:56:49+00:00,2026-05-14T12:56:49+00:00,0.0
5166,1,cmd/head,srd018,2.0042,220,802368,1,0,0.0,2026-05-14T13:00:52+00:00,2026-05-14T13:00:52+00:00,0.0
5167,1,cmd/head,srd018,1.9794,297,449244,1,0,0.0,2026-05-14T13:06:15+00:00,2026-05-14T13:06:15+00:00,0.0
5168,1,cmd/head,srd018,1.6104,102,414157,1,0,0.0,2026-05-14T13:08:23+00:00,2026-05-14T13:08:23+00:00,0.0
5170,1,cmd/seq,srd019,2.4075,499,510702,1,0,0.0,2026-05-14T13:22:00+00:00,2026-05-14T13:22:00+00:00,0.0
5171,1,cmd/seq,srd019,1.7346,142,559028,1,0,0.0,2026-05-14T13:24:48+00:00,2026-05-14T13:24:48+00:00,0.0
